                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    135,                0.57221,                  3e-05,                 1.0363,                0.30291,                0.53453,                0.39141,                0.28356,                0.83055,                  3e-05,                 1.2777,             6.0806e-05,             6.0806e-05,             6.0806e-05
                    136,                0.57776,                  3e-05,                 1.0398,                0.30731,                0.50027,                0.39324,                0.28918,                0.83127,                  3e-05,                 1.2567,             5.7334e-05,             5.7334e-05,             5.7334e-05
                    137,                0.56663,                  3e-05,                  1.032,                0.30104,                0.52076,                 0.3946,                0.28821,                0.82168,                  3e-05,                 1.2608,             5.3862e-05,             5.3862e-05,             5.3862e-05
                    138,                0.56262,                  3e-05,                 1.0348,                0.30891,                0.53059,                0.39602,                0.29043,                0.82765,                  3e-05,                 1.2539,             5.0391e-05,             5.0391e-05,             5.0391e-05
                    139,                0.56652,                  3e-05,                 1.0361,                0.30485,                0.52274,                0.39655,                   0.29,                0.83208,                  3e-05,                 1.2538,             4.6919e-05,             4.6919e-05,             4.6919e-05
                    140,                0.55802,                  3e-05,                 1.0304,                0.31316,                0.53013,                0.39707,                0.29055,                0.82818,                  3e-05,                 1.2582,             4.3448e-05,             4.3448e-05,             4.3448e-05
                    141,                0.49417,                  3e-05,                0.97186,                0.30819,                0.49932,                 0.3752,                0.27413,                0.82527,                  3e-05,                 1.2651,             3.9976e-05,             3.9976e-05,             3.9976e-05
                    142,                0.47706,                  3e-05,                0.96216,                0.30478,                0.50067,                 0.3814,                0.27759,                0.83073,                  3e-05,                 1.2872,             3.6504e-05,             3.6504e-05,             3.6504e-05
                    143,                0.46924,                  3e-05,                0.94692,                0.30997,                0.49572,                   0.38,                0.27427,                0.84407,                  3e-05,                 1.3345,             3.3033e-05,             3.3033e-05,             3.3033e-05
                    144,                0.47108,                  3e-05,                0.95763,                0.31339,                0.49139,                 0.3833,                0.27757,                0.83845,                  3e-05,                 1.3337,             2.9561e-05,             2.9561e-05,             2.9561e-05
                    145,                0.46363,                  3e-05,                0.94929,                0.32414,                0.50535,                0.38835,                0.28327,                0.83936,                  3e-05,                 1.3087,              2.609e-05,              2.609e-05,              2.609e-05
                    146,                0.46266,                  3e-05,                0.94915,                0.30608,                0.51896,                0.38703,                0.28107,                0.84102,                  3e-05,                 1.3167,             2.2618e-05,             2.2618e-05,             2.2618e-05
