                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     94,                0.99403,                0.84742,                 1.3132,                0.85445,                0.89752,                0.93213,                0.68449,                 1.0084,                0.61334,                 1.3137,             0.00020314,             0.00020314,             0.00020314
                     95,                0.99835,                0.84675,                 1.3138,                0.85102,                0.88084,                0.92549,                0.69911,                0.89061,                0.62875,                 1.3029,             0.00019967,             0.00019967,             0.00019967
                     96,                 1.0047,                0.86271,                 1.3253,                0.91039,                0.91368,                0.96799,                0.73917,                0.89813,                0.51875,                 1.2757,              0.0001962,              0.0001962,              0.0001962
                     97,                0.98929,                0.82601,                 1.3085,                0.95354,                0.94459,                0.98207,                0.75179,                0.89089,                0.44421,                 1.2837,             0.00019273,             0.00019273,             0.00019273
                     98,                0.98814,                0.83266,                 1.3112,                0.93041,                0.92655,                0.97347,                0.74387,                0.89113,                0.49042,                 1.2824,             0.00018925,             0.00018925,             0.00018925
                     99,                0.98327,                 0.8217,                 1.3026,                0.83226,                0.85436,                0.90841,                0.69653,                0.87806,                0.68229,                 1.2752,             0.00018578,             0.00018578,             0.00018578
                    100,                0.98202,                0.84495,                 1.3118,                0.93712,                0.93989,                0.97786,                0.75875,                0.86373,                 0.4574,                 1.2586,             0.00018231,             0.00018231,             0.00018231
                    101,                  0.981,                 0.8186,                 1.3029,                0.93487,                0.94556,                0.97994,                0.73939,                0.91111,                0.46482,                 1.3376,             0.00017884,             0.00017884,             0.00017884
                    102,                 0.9888,                0.82119,                 1.3059,                0.84729,                0.87652,                0.92495,                0.70041,                0.90623,                0.62493,                 1.2891,             0.00017537,             0.00017537,             0.00017537
                    103,                0.96731,                0.81336,                 1.3025,                0.94338,                0.94949,                0.98213,                0.75854,                 0.8731,                0.44007,                 1.2651,              0.0001719,              0.0001719,              0.0001719
                    104,                0.96696,                 0.8168,                 1.2935,                0.93245,                0.94542,                0.97705,                0.75096,                0.91131,                0.45788,                 1.2801,             0.00016843,             0.00016843,             0.00016843
                    105,                0.98141,                0.81907,                 1.3034,                0.87821,                0.89835,                0.93978,                0.72689,                0.88081,                0.55511,                 1.2593,             0.00016495,             0.00016495,             0.00016495
                    106,                0.98947,                0.82104,                 1.3079,                 0.9007,                 0.9032,                0.95294,                0.72756,                0.91351,                 0.5328,                 1.2677,             0.00016148,             0.00016148,             0.00016148
                    107,                0.98261,                0.81698,                 1.3174,                0.94553,                0.94109,                 0.9769,                0.72142,                0.94284,                0.45388,                 1.3684,             0.00015801,             0.00015801,             0.00015801
                    108,                0.95892,                0.78974,                 1.2913,                0.81768,                0.89971,                0.90367,                0.68207,                0.90709,                0.64992,                 1.3215,             0.00015454,             0.00015454,             0.00015454
                    109,                0.97122,                0.80664,                 1.2996,                0.87512,                0.90577,                0.94931,                0.71689,                0.89588,                0.55136,                 1.3124,             0.00015107,             0.00015107,             0.00015107
                    110,                0.98824,                0.80632,                 1.3073,                0.92589,                0.93313,                0.97435,                0.74246,                0.90095,                0.46868,                 1.2941,              0.0001476,              0.0001476,              0.0001476
                    111,                0.97066,                0.80023,                 1.2952,                0.92211,                0.94133,                0.97604,                0.74984,                0.88163,                0.46322,                 1.2942,             0.00014412,             0.00014412,             0.00014412
                    112,                0.97541,                 0.7973,                 1.3019,                0.94908,                 0.9539,                0.98347,                0.74874,                0.89435,                0.43031,                 1.3167,             0.00014065,             0.00014065,             0.00014065
                    113,                0.97624,                0.80327,                 1.3026,                0.94334,                0.94259,                0.98192,                0.74526,                0.89228,                0.43942,                 1.3118,             0.00013718,             0.00013718,             0.00013718
                    114,                0.97896,                  0.795,                  1.294,                0.91117,                0.90328,                0.96496,                0.74248,                0.89273,                0.51707,                 1.2682,             0.00013371,             0.00013371,             0.00013371
                    115,                0.97865,                0.80454,                   1.31,                 0.8669,                0.87396,                0.91419,                0.70275,                 0.8762,                0.60337,                 1.2758,             0.00013024,             0.00013024,             0.00013024
                    116,                 0.9708,                  0.794,                 1.2923,                0.95015,                0.93064,                0.97842,                0.74423,                0.89521,                0.44798,                 1.2977,             0.00012677,             0.00012677,             0.00012677
                    117,                0.95934,                0.78215,                 1.2968,                0.88486,                0.92567,                0.95685,                 0.7306,                0.89608,                0.52406,                 1.2767,             0.00012329,             0.00012329,             0.00012329
                    118,                0.96603,                0.77614,                 1.2883,                0.93914,                0.94094,                0.97466,                 0.7464,                0.87598,                 0.4481,                 1.2956,             0.00011982,             0.00011982,             0.00011982
                    119,                0.96391,                0.77453,                 1.2965,                0.93126,                0.94516,                0.97495,                0.75033,                0.90642,                0.45498,                 1.2678,             0.00011635,             0.00011635,             0.00011635
                    120,                0.96332,                0.77576,                 1.2919,                0.91199,                0.89553,                0.95575,                0.73957,                0.86569,                0.52891,                 1.2524,             0.00011288,             0.00011288,             0.00011288
                    121,                0.96059,                0.77053,                 1.2874,                0.83966,                0.89436,                0.91601,                0.70655,                 0.8576,                0.62789,                 1.2606,             0.00010941,             0.00010941,             0.00010941
                    122,                0.95206,                0.76542,                 1.2844,                0.90588,                 0.9234,                0.96275,                0.74671,                0.86442,                0.50946,                 1.2526,             0.00010594,             0.00010594,             0.00010594
                    123,                 0.9542,                0.76198,                  1.289,                0.91017,                0.93063,                0.95996,                0.74412,                0.86284,                0.48486,                 1.2722,             0.00010246,             0.00010246,             0.00010246
                    124,                0.95414,                0.78149,                 1.2898,                0.91372,                0.92798,                0.96218,                0.73683,                 0.8716,                0.48297,                 1.2801,             9.8993e-05,             9.8993e-05,             9.8993e-05
                    125,                 0.9512,                0.77227,                 1.2752,                0.89861,                0.90628,                0.95304,                0.73167,                0.87196,                0.52249,                  1.277,             9.5522e-05,             9.5522e-05,             9.5522e-05
                    126,                0.94486,                0.75611,                 1.2827,                0.95354,                0.94507,                0.98222,                 0.7582,                0.87027,                0.42177,                 1.2721,              9.205e-05,              9.205e-05,              9.205e-05
                    127,                0.95164,                0.76694,                 1.2792,                0.95158,                 0.9587,                0.98552,                0.76405,                0.88477,                0.41525,                 1.2638,             8.8578e-05,             8.8578e-05,             8.8578e-05
                    128,                0.94613,                0.76386,                 1.2759,                0.92366,                0.93074,                0.97103,                0.75345,                0.86091,                 0.4757,                 1.2693,             8.5107e-05,             8.5107e-05,             8.5107e-05
                    129,                0.95231,                 0.7764,                 1.2923,                0.91164,                0.91654,                0.96498,                0.75039,                0.87565,                0.49008,                 1.2494,             8.1635e-05,             8.1635e-05,             8.1635e-05
                    130,                0.94522,                0.75482,                 1.2804,                0.90914,                0.92342,                0.95851,                0.74575,                0.87084,                0.49592,                 1.2533,             7.8164e-05,             7.8164e-05,             7.8164e-05
                    131,                0.94426,                0.76076,                 1.2795,                0.90125,                0.91739,                0.94566,                 0.7349,                0.86817,                0.51931,                 1.2713,             7.4692e-05,             7.4692e-05,             7.4692e-05
                    132,                0.95716,                0.76245,                 1.2818,                0.93015,                0.92106,                 0.9662,                0.74911,                0.87511,                0.47516,                 1.2613,              7.122e-05,              7.122e-05,              7.122e-05
                    133,                0.93871,                0.73584,                 1.2725,                0.92637,                0.92591,                0.96219,                0.74757,                0.86984,                0.47723,                 1.2722,             6.7749e-05,             6.7749e-05,             6.7749e-05
                    134,                0.94688,                0.76987,                 1.2831,                0.93471,                0.92309,                0.96556,                0.74797,                0.86365,                0.46208,                 1.2768,             6.4277e-05,             6.4277e-05,             6.4277e-05
                    135,                0.94902,                0.75625,                 1.2805,                 0.8979,                0.91182,                0.95242,                0.72182,                0.89087,                0.52272,                 1.3146,             6.0806e-05,             6.0806e-05,             6.0806e-05
                    136,                0.95794,                0.75487,                 1.2913,                0.90569,                0.91692,                0.95313,                0.74151,                 0.8562,                0.50171,                  1.264,             5.7334e-05,             5.7334e-05,             5.7334e-05
                    137,                0.94425,                0.74978,                 1.2767,                0.88116,                 0.8924,                0.93154,                0.70886,                0.88874,                0.57363,                 1.3122,             5.3862e-05,             5.3862e-05,             5.3862e-05
                    138,                0.93773,                0.74365,                 1.2856,                0.89621,                0.92241,                 0.9535,                0.73725,                0.86064,                 0.5133,                 1.2632,             5.0391e-05,             5.0391e-05,             5.0391e-05
                    139,                0.94555,                0.74319,                 1.2907,                0.95162,                0.92955,                0.97442,                0.75595,                0.86817,                0.43509,                 1.2678,             4.6919e-05,             4.6919e-05,             4.6919e-05
                    140,                0.93369,                 0.7395,                 1.2736,                0.94336,                0.95113,                0.98023,                   0.76,                0.86447,                0.41879,                 1.2811,             4.3448e-05,             4.3448e-05,             4.3448e-05
