                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     58,                0.77174,                0.49118,                 1.0509,                0.98835,                 0.9892,                0.99309,                0.77423,                0.87014,                  0.353,                 1.1059,             0.00032812,             0.00032812,             0.00032812
                     59,                0.76098,                0.48079,                 1.0529,                0.98296,                 0.9822,                0.98704,                0.73811,                0.90039,                0.38371,                 1.1539,             0.00032465,             0.00032465,             0.00032465
                     60,                0.76005,                0.47922,                 1.0499,                0.98212,                0.98215,                0.98922,                0.76079,                0.87243,                0.36563,                 1.1548,             0.00032118,             0.00032118,             0.00032118
                     61,                0.75599,                0.47616,                 1.0503,                0.98007,                0.98012,                0.98968,                0.74934,                0.87756,                0.37735,                 1.1295,              0.0003177,              0.0003177,              0.0003177
                     62,                0.74808,                0.47916,                 1.0459,                0.98226,                0.98619,                0.98784,                0.76526,                0.86141,                0.35611,                 1.1062,             0.00031423,             0.00031423,             0.00031423
                     63,                0.74164,                0.46692,                 1.0373,                0.98543,                0.98927,                0.99152,                0.76639,                0.88821,                0.35697,                 1.0949,             0.00031076,             0.00031076,             0.00031076
                     64,                0.74564,                0.46405,                 1.0369,                0.98355,                0.98668,                 0.9912,                0.76888,                0.88303,                0.35935,                 1.1023,             0.00030729,             0.00030729,             0.00030729
                     65,                0.74011,                0.46335,                 1.0357,                0.98265,                0.98356,                0.99095,                0.77123,                0.85289,                0.36157,                 1.0996,             0.00030382,             0.00030382,             0.00030382
                     66,                 0.7321,                0.46407,                 1.0358,                0.96742,                0.97613,                0.98405,                0.75176,                0.87581,                0.38152,                 1.1494,             0.00030035,             0.00030035,             0.00030035
                     67,                0.73521,                0.44501,                 1.0416,                0.98372,                0.98616,                0.98799,                0.75419,                0.88882,                0.36051,                 1.1251,             0.00029687,             0.00029687,             0.00029687
                     68,                0.73984,                0.45598,                 1.0441,                0.98153,                0.97515,                0.98941,                0.75471,                0.89512,                0.36987,                 1.1116,              0.0002934,              0.0002934,              0.0002934
                     69,                0.73443,                0.45581,                  1.041,                0.96799,                0.97937,                0.98539,                0.76294,                0.87699,                0.36341,                 1.1253,             0.00028993,             0.00028993,             0.00028993
                     70,                0.72122,                 0.4499,                 1.0338,                0.98486,                 0.9852,                0.99134,                0.74563,                0.95604,                0.36619,                 1.1258,             0.00028646,             0.00028646,             0.00028646
                     71,                0.72299,                0.45001,                 1.0275,                0.98768,                0.98697,                0.98921,                0.76799,                0.85825,                0.34263,                 1.1322,             0.00028299,             0.00028299,             0.00028299
                     72,                0.72816,                  0.445,                 1.0383,                0.98629,                0.98982,                0.99135,                0.77388,                 0.8882,                0.35597,                 1.1095,             0.00027952,             0.00027952,             0.00027952
                     73,                0.71204,                0.43734,                 1.0269,                0.98849,                0.98397,                0.99088,                0.76586,                0.90887,                0.35735,                 1.1149,             0.00027604,             0.00027604,             0.00027604
                     74,                0.72071,                 0.4427,                 1.0277,                0.98438,                0.98152,                0.98823,                0.76518,                0.87639,                0.35469,                 1.1081,             0.00027257,             0.00027257,             0.00027257
                     75,                0.72695,                0.44762,                 1.0286,                0.97759,                 0.9838,                0.98793,                0.76038,                0.87443,                0.36452,                 1.0865,              0.0002691,              0.0002691,              0.0002691
                     76,                0.69991,                0.43166,                 1.0186,                0.98689,                0.98877,                0.98956,                0.77308,                0.85178,                0.33411,                 1.0843,             0.00026563,             0.00026563,             0.00026563
                     77,                0.71437,                0.43818,                 1.0288,                0.97828,                0.97109,                0.98579,                0.76053,                0.84868,                0.36784,                 1.1266,             0.00026216,             0.00026216,             0.00026216
                     78,                0.71351,                0.43942,                   1.03,                  0.976,                0.98523,                0.98855,                0.75582,                0.88977,                0.36007,                 1.1392,             0.00025869,             0.00025869,             0.00025869
                     79,                0.71517,                0.44138,                 1.0236,                 0.9907,                0.98943,                0.99325,                0.77565,                 0.8758,                0.34439,                 1.1105,             0.00025522,             0.00025522,             0.00025522
                     80,                0.69525,                0.42191,                 1.0215,                0.98038,                0.98245,                0.98669,                0.75802,                0.87192,                0.35412,                 1.1857,             0.00025174,             0.00025174,             0.00025174
                     81,                0.69478,                0.42493,                 1.0186,                0.98324,                0.99113,                0.99127,                0.78378,                0.86287,                0.34058,                 1.1287,             0.00024827,             0.00024827,             0.00024827
                     82,                 0.7004,                0.42813,                 1.0236,                0.98826,                0.98567,                0.98917,                0.78017,                 0.8526,                0.33468,                 1.1309,              0.0002448,              0.0002448,              0.0002448
                     83,                0.71513,                0.43169,                 1.0358,                0.98502,                0.98721,                0.98902,                0.76571,                0.88828,                0.34508,                 1.1428,             0.00024133,             0.00024133,             0.00024133
                     84,                0.69507,                0.42588,                 1.0204,                0.98781,                0.98699,                0.99212,                0.76314,                0.89961,                0.34543,                 1.1199,             0.00023786,             0.00023786,             0.00023786
                     85,                0.69245,                0.42213,                 1.0156,                0.98132,                0.98742,                0.98928,                0.76635,                0.88313,                0.34641,                 1.0923,             0.00023439,             0.00023439,             0.00023439
                     86,                0.68715,                0.41606,                 1.0121,                0.98202,                0.98292,                0.98779,                0.77094,                0.86395,                0.34997,                  1.111,             0.00023091,             0.00023091,             0.00023091
                     87,                0.68195,                0.41376,                 1.0091,                0.99055,                0.99006,                0.98966,                0.77046,                0.88071,                0.33374,                   1.13,             0.00022744,             0.00022744,             0.00022744
                     88,                0.68033,                0.41377,                 1.0142,                0.98697,                0.98714,                 0.9876,                 0.7682,                0.86315,                0.33886,                 1.1372,             0.00022397,             0.00022397,             0.00022397
                     89,                0.67787,                0.41201,                 1.0086,                0.98621,                 0.9879,                0.98788,                0.76193,                0.86329,                0.33951,                 1.1584,              0.0002205,              0.0002205,              0.0002205
                     90,                0.66469,                0.40503,                  1.003,                0.98935,                0.99061,                0.99161,                0.77857,                0.84952,                0.33444,                 1.1358,             0.00021703,             0.00021703,             0.00021703
                     91,                0.67918,                0.41143,                 1.0145,                0.98981,                0.98941,                0.99024,                0.77214,                0.86927,                0.33201,                 1.1582,             0.00021356,             0.00021356,             0.00021356
                     92,                0.67622,                0.40758,                 1.0159,                0.99244,                0.99166,                0.99245,                0.78671,                0.84506,                0.32203,                 1.1342,             0.00021008,             0.00021008,             0.00021008
                     93,                 0.6636,                0.40913,                 1.0027,                0.98531,                0.98609,                0.98936,                0.77311,                0.85944,                0.33333,                 1.1285,             0.00020661,             0.00020661,             0.00020661
                     94,                0.66649,                0.40947,                  1.003,                0.98952,                0.98744,                0.99076,                 0.7579,                0.87887,                0.34214,                 1.1792,             0.00020314,             0.00020314,             0.00020314
                     95,                 0.6617,                0.40424,                 1.0044,                0.98059,                0.98599,                0.98951,                0.76687,                0.87273,                0.33673,                 1.1696,             0.00019967,             0.00019967,             0.00019967
                     96,                 0.6737,                0.41139,                 1.0073,                0.98531,                0.98875,                  0.989,                0.77565,                0.86996,                0.33514,                 1.1399,              0.0001962,              0.0001962,              0.0001962
                     97,                0.66787,                0.39815,                 1.0047,                0.98629,                0.98718,                0.99031,                0.77246,                0.85629,                0.32941,                 1.1362,             0.00019273,             0.00019273,             0.00019273
                     98,                0.66459,                0.39862,                 1.0042,                0.98941,                0.99027,                0.98962,                 0.7728,                0.88202,                0.32707,                 1.1103,             0.00018925,             0.00018925,             0.00018925
                     99,                0.65407,                0.39233,                0.99348,                0.98837,                0.98503,                0.98983,                0.77034,                 0.8694,                0.33878,                 1.1241,             0.00018578,             0.00018578,             0.00018578
                    100,                0.65899,                0.39887,                0.99987,                0.98654,                0.98751,                0.98767,                0.76321,                0.87452,                0.32949,                  1.103,             0.00018231,             0.00018231,             0.00018231
                    101,                0.65206,                  0.392,                0.99353,                0.98375,                0.98842,                0.98935,                0.77612,                0.85732,                0.32853,                 1.1136,             0.00017884,             0.00017884,             0.00017884
                    102,                0.66143,                 0.3964,                0.99566,                0.98753,                0.98872,                0.99078,                0.77829,                0.86223,                0.32628,                 1.1071,             0.00017537,             0.00017537,             0.00017537
                    103,                0.64898,                0.38692,                0.99618,                 0.9883,                0.98943,                0.99141,                0.76491,                0.90565,                0.33065,                 1.0947,              0.0001719,              0.0001719,              0.0001719
                    104,                0.63482,                0.38424,                0.98745,                0.98507,                0.99176,                0.99089,                0.77257,                0.86943,                0.32492,                 1.1011,             0.00016843,             0.00016843,             0.00016843
                    105,                0.65043,                0.39637,                0.99359,                0.99101,                0.98922,                0.99337,                0.77104,                 0.9068,                0.32452,                  1.089,             0.00016495,             0.00016495,             0.00016495
                    106,                0.64194,                0.39172,                0.99059,                0.98924,                0.99187,                0.99215,                0.78638,                0.84186,                0.31401,                 1.0981,             0.00016148,             0.00016148,             0.00016148
                    107,                0.63965,                 0.3923,                0.99319,                0.98673,                 0.9864,                0.98989,                0.77161,                0.85949,                0.32479,                  1.108,             0.00015801,             0.00015801,             0.00015801
                    108,                0.62868,                0.38518,                0.98887,                0.98657,                0.98763,                0.99082,                0.77611,                0.85425,                0.33007,                 1.1128,             0.00015454,             0.00015454,             0.00015454
