                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    103,                0.64584,                 0.3875,                 1.0018,                0.98677,                0.98748,                0.99033,                0.78127,                0.85871,                0.32064,                  1.144,              0.0001719,              0.0001719,              0.0001719
                    104,                0.63503,                0.38792,                0.99372,                0.99005,                0.98759,                0.99127,                0.78245,                0.87425,                0.32326,                 1.1499,             0.00016843,             0.00016843,             0.00016843
                    105,                0.64577,                0.39418,                 1.0017,                0.98696,                0.98521,                0.98992,                0.77695,                0.86348,                0.32569,                 1.1487,             0.00016495,             0.00016495,             0.00016495
                    106,                0.64283,                0.39262,                 0.9958,                0.98427,                 0.9859,                0.98812,                0.76532,                0.86275,                0.33692,                 1.1714,             0.00016148,             0.00016148,             0.00016148
                    107,                0.63616,                 0.3943,                0.99638,                0.98194,                0.98607,                 0.9886,                0.77041,                0.87484,                0.33503,                 1.1208,             0.00015801,             0.00015801,             0.00015801
                    108,                0.62535,                0.38901,                0.98793,                0.98748,                0.98877,                0.99161,                0.78534,                0.84367,                 0.3288,                 1.1229,             0.00015454,             0.00015454,             0.00015454
                    109,                0.63118,                0.38469,                0.98683,                0.98386,                0.98847,                0.99022,                0.78244,                0.85291,                0.32582,                 1.1363,             0.00015107,             0.00015107,             0.00015107
                    110,                0.64403,                 0.3923,                0.99497,                0.98407,                0.98702,                0.98682,                0.76763,                0.86786,                0.32767,                 1.1522,              0.0001476,              0.0001476,              0.0001476
                    111,                0.63415,                 0.3867,                0.99149,                0.98547,                0.98622,                0.98793,                0.77866,                0.86883,                0.32679,                 1.1474,             0.00014412,             0.00014412,             0.00014412
                    112,                0.63039,                0.38262,                0.99029,                0.99048,                0.99162,                0.99237,                0.78948,                0.85852,                0.32248,                 1.1362,             0.00014065,             0.00014065,             0.00014065
                    113,                0.62537,                0.38636,                0.98488,                0.98464,                0.99027,                0.99241,                0.79252,                 0.8432,                0.31715,                 1.1452,             0.00013718,             0.00013718,             0.00013718
                    114,                0.62719,                0.37835,                0.98446,                0.98818,                0.98861,                0.99006,                0.77844,                0.87535,                0.31884,                 1.1421,             0.00013371,             0.00013371,             0.00013371
                    115,                0.63308,                 0.3863,                 0.9939,                0.98897,                0.99026,                0.99138,                0.78133,                0.87108,                0.31708,                 1.1213,             0.00013024,             0.00013024,             0.00013024
                    116,                0.61753,                0.37643,                0.97914,                0.98374,                0.98444,                0.98953,                0.77556,                0.87455,                0.32937,                 1.1142,             0.00012677,             0.00012677,             0.00012677
                    117,                0.61763,                0.36861,                0.98642,                0.98604,                0.98861,                 0.9897,                0.76636,                0.87986,                0.32392,                 1.1714,             0.00012329,             0.00012329,             0.00012329
                    118,                0.61614,                 0.3713,                0.98345,                0.98543,                0.98873,                 0.9902,                0.77181,                0.87248,                0.32035,                 1.1543,             0.00011982,             0.00011982,             0.00011982
                    119,                0.61078,                0.36908,                0.98172,                0.98407,                0.98796,                0.98988,                0.77478,                0.86296,                0.32154,                 1.1501,             0.00011635,             0.00011635,             0.00011635
                    120,                0.60841,                0.36953,                0.98152,                0.98539,                0.98872,                0.99081,                0.77913,                0.85754,                0.31975,                 1.1298,             0.00011288,             0.00011288,             0.00011288
                    121,                0.61063,                0.37181,                0.97712,                0.98793,                0.99224,                 0.9904,                0.78311,                0.85408,                0.31243,                 1.1204,             0.00010941,             0.00010941,             0.00010941
                    122,                0.60458,                0.36617,                0.97455,                0.98766,                0.99264,                0.99189,                0.77886,                0.86262,                0.31609,                 1.1067,             0.00010594,             0.00010594,             0.00010594
                    123,                0.61198,                0.36312,                0.98311,                0.98407,                0.98901,                0.99138,                 0.7818,                0.86595,                0.32306,                 1.1055,             0.00010246,             0.00010246,             0.00010246
                    124,                0.60144,                0.36296,                0.97742,                0.98417,                0.98752,                0.98892,                0.77837,                   0.86,                0.31947,                 1.1123,             9.8993e-05,             9.8993e-05,             9.8993e-05
                    125,                  0.601,                0.36663,                0.97034,                0.98738,                0.98855,                0.99029,                0.77851,                0.85991,                0.31251,                 1.0892,             9.5522e-05,             9.5522e-05,             9.5522e-05
                    126,                0.60213,                0.36297,                0.97381,                0.98294,                0.98519,                0.98906,                0.76441,                0.87647,                 0.3243,                 1.1085,              9.205e-05,              9.205e-05,              9.205e-05
