                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    124,                0.56461,                  3e-05,                0.99549,                 0.3198,                0.53136,                 0.4101,                0.29693,                0.85297,                  3e-05,                 1.2968,             9.8993e-05,             9.8993e-05,             9.8993e-05
                    125,                0.57089,                  3e-05,                0.99193,                0.31714,                0.54833,                0.42267,                0.31021,                0.83631,                  3e-05,                 1.2542,             9.5522e-05,             9.5522e-05,             9.5522e-05
                    126,                0.56583,                  3e-05,                0.99431,                0.33361,                 0.5364,                0.41509,                0.30347,                 0.8553,                  3e-05,                 1.2833,              9.205e-05,              9.205e-05,              9.205e-05
                    127,                 0.5665,                  3e-05,                0.99127,                0.33508,                  0.533,                0.41404,                0.30164,                0.85431,                  3e-05,                 1.2824,             8.8578e-05,             8.8578e-05,             8.8578e-05
                    128,                0.56299,                  3e-05,                0.99233,                 0.3077,                0.51957,                0.40146,                0.29266,                0.85229,                  3e-05,                 1.2859,             8.5107e-05,             8.5107e-05,             8.5107e-05
                    129,                0.56856,                  3e-05,                 1.0025,                 0.3242,                 0.5518,                0.41972,                0.30687,                0.84109,                  3e-05,                 1.2649,             8.1635e-05,             8.1635e-05,             8.1635e-05
                    130,                0.56145,                  3e-05,                0.99189,                0.35734,                0.55367,                0.43542,                0.31651,                0.86105,                  3e-05,                 1.2801,             7.8164e-05,             7.8164e-05,             7.8164e-05
                    131,                 0.5619,                  3e-05,                0.99364,                0.34606,                0.53467,                0.43671,                0.32101,                0.84297,                  3e-05,                 1.2545,             7.4692e-05,             7.4692e-05,             7.4692e-05
                    132,                 0.5646,                  3e-05,                0.99298,                0.32551,                0.55247,                0.42911,                0.31473,                0.87382,                  3e-05,                 1.2766,              7.122e-05,              7.122e-05,              7.122e-05
                    133,                0.55123,                  3e-05,                0.98647,                0.34051,                0.55515,                0.43547,                0.32102,                0.84267,                  3e-05,                 1.2701,             6.7749e-05,             6.7749e-05,             6.7749e-05
                    134,                0.55772,                  3e-05,                0.98864,                0.33033,                0.52899,                0.42209,                0.30674,                0.86089,                  3e-05,                 1.3013,             6.4277e-05,             6.4277e-05,             6.4277e-05
                    135,                0.55134,                  3e-05,                0.98907,                0.33838,                 0.5283,                0.42374,                0.30948,                0.84581,                  3e-05,                 1.2898,             6.0806e-05,             6.0806e-05,             6.0806e-05
                    136,                0.55853,                  3e-05,                0.99239,                0.35597,                0.52881,                0.43546,                0.32274,                0.83091,                  3e-05,                 1.2712,             5.7334e-05,             5.7334e-05,             5.7334e-05
                    137,                0.55029,                  3e-05,                 0.9859,                0.32528,                0.55073,                0.42713,                0.31232,                0.84227,                  3e-05,                 1.2769,             5.3862e-05,             5.3862e-05,             5.3862e-05
                    138,                0.54398,                  3e-05,                0.99127,                0.33561,                0.53285,                0.42801,                0.31195,                0.85044,                  3e-05,                  1.286,             5.0391e-05,             5.0391e-05,             5.0391e-05
                    139,                0.55018,                  3e-05,                0.99312,                0.34342,                0.52973,                0.43407,                0.31571,                0.84817,                  3e-05,                  1.292,             4.6919e-05,             4.6919e-05,             4.6919e-05
                    140,                0.54357,                  3e-05,                0.98547,                0.34639,                0.52926,                0.43214,                0.31216,                0.86187,                  3e-05,                 1.2988,             4.3448e-05,             4.3448e-05,             4.3448e-05
                    141,                0.47563,                  3e-05,                 0.9381,                0.35387,                0.54989,                0.42368,                0.30609,                0.85724,                  3e-05,                 1.2797,             3.9976e-05,             3.9976e-05,             3.9976e-05
                    142,                0.46624,                  3e-05,                 0.9339,                 0.3367,                0.53083,                0.42818,                0.31217,                0.85376,                  3e-05,                  1.287,             3.6504e-05,             3.6504e-05,             3.6504e-05
                    143,                0.45886,                  3e-05,                0.92694,                 0.3416,                0.52959,                0.42996,                0.31347,                0.85229,                  3e-05,                 1.2997,             3.3033e-05,             3.3033e-05,             3.3033e-05
                    144,                0.45235,                  3e-05,                0.92923,                0.34046,                0.55059,                0.42617,                0.31158,                0.85212,                  3e-05,                 1.2957,             2.9561e-05,             2.9561e-05,             2.9561e-05
                    145,                0.44447,                  3e-05,                0.92514,                0.34387,                0.54581,                0.43777,                0.31989,                0.85538,                  3e-05,                 1.2934,              2.609e-05,              2.609e-05,              2.609e-05
                    146,                0.44298,                  3e-05,                0.91986,                0.34488,                0.54618,                0.43407,                0.31914,                0.84874,                  3e-05,                 1.2852,             2.2618e-05,             2.2618e-05,             2.2618e-05
                    147,                0.44836,                  3e-05,                0.92649,                0.34285,                0.55043,                0.43507,                0.31889,                0.85077,                  3e-05,                 1.2949,             1.9146e-05,             1.9146e-05,             1.9146e-05
                    148,                0.44196,                  3e-05,                0.91931,                0.34302,                0.56565,                0.43725,                0.31995,                0.85421,                  3e-05,                 1.2922,             1.5675e-05,             1.5675e-05,             1.5675e-05
                    149,                0.44811,                  3e-05,                0.92653,                0.34387,                0.55068,                0.43881,                0.32017,                0.85129,                  3e-05,                 1.2961,             1.2203e-05,             1.2203e-05,             1.2203e-05
