                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     76,                 1.0092,                0.88616,                 1.3106,                0.87602,                0.88754,                0.94275,                0.71984,                0.89087,                0.58679,                 1.2868,             0.00026563,             0.00026563,             0.00026563
                     77,                 1.0265,                0.90636,                 1.3222,                0.90652,                0.92524,                0.97199,                0.74474,                0.89029,                0.52173,                  1.282,             0.00026216,             0.00026216,             0.00026216
                     78,                 1.0225,                0.88207,                 1.3142,                0.93278,                0.94783,                0.97972,                0.75231,                0.88196,                0.46417,                  1.269,             0.00025869,             0.00025869,             0.00025869
                     79,                 1.0158,                0.88205,                 1.3129,                0.93963,                0.93556,                0.97922,                0.74276,                0.90956,                0.48083,                 1.2816,             0.00025522,             0.00025522,             0.00025522
                     80,                  1.005,                0.86874,                 1.3111,                0.67125,                0.85282,                0.81786,                0.62572,                0.88296,                0.94733,                 1.2599,             0.00025174,             0.00025174,             0.00025174
                     81,                 1.0059,                0.86753,                 1.3037,                0.94475,                0.94352,                0.98199,                 0.7577,                0.88069,                0.45607,                 1.2567,             0.00024827,             0.00024827,             0.00024827
                     82,                 1.0179,                0.87382,                 1.3138,                0.93626,                0.94745,                0.97975,                 0.7459,                 0.8931,                0.47125,                 1.2744,              0.0002448,              0.0002448,              0.0002448
                     83,                  1.029,                0.86766,                 1.3296,                0.93844,                0.93402,                0.97933,                0.75189,                0.87332,                0.47671,                 1.2614,             0.00024133,             0.00024133,             0.00024133
                     84,                 1.0019,                0.87499,                 1.3076,                 0.8911,                0.89158,                0.96088,                0.72383,                0.90055,                0.56687,                 1.3021,             0.00023786,             0.00023786,             0.00023786
                     85,                 1.0077,                 0.8682,                 1.3064,                0.91674,                0.92418,                0.97105,                0.74282,                0.87719,                 0.5024,                 1.2801,             0.00023439,             0.00023439,             0.00023439
                     86,                0.99908,                0.84259,                 1.3024,                0.89766,                0.92398,                0.97271,                0.72598,                0.91829,                0.52378,                 1.3229,             0.00023091,             0.00023091,             0.00023091
                     87,                0.99622,                0.84717,                 1.2916,                0.89833,                 0.9222,                0.96288,                0.74192,                0.87445,                0.53018,                 1.2551,             0.00022744,             0.00022744,             0.00022744
                     88,                0.99256,                 0.8311,                 1.2916,                0.87892,                0.87927,                0.94282,                0.69509,                 0.9547,                0.61226,                 1.3637,             0.00022397,             0.00022397,             0.00022397
                     89,                0.99785,                0.85131,                 1.2918,                 0.8958,                0.93164,                0.96409,                0.74016,                0.87946,                0.53474,                 1.2729,              0.0002205,              0.0002205,              0.0002205
                     90,                0.98728,                0.82977,                 1.2853,                0.91425,                0.93527,                0.97571,                0.74507,                0.88022,                0.48366,                 1.2828,             0.00021703,             0.00021703,             0.00021703
                     91,                0.98838,                0.83828,                  1.292,                0.85658,                0.89028,                0.94264,                0.71341,                0.89573,                0.61214,                 1.3044,             0.00021356,             0.00021356,             0.00021356
                     92,                 0.9819,                0.82309,                  1.291,                0.92913,                0.93686,                0.97862,                0.74441,                0.89204,                 0.4825,                 1.2899,             0.00021008,             0.00021008,             0.00021008
