                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     88,                0.74377,                0.88813,                 1.0654,                0.92121,                 0.9707,                0.98131,                0.80691,                0.72609,                0.59173,                 1.1103,             7.2956e-05,             7.2956e-05,             7.2956e-05
                     89,                0.65447,                0.80737,                0.96948,                0.92039,                 0.9746,                0.98124,                0.80823,                0.72704,                 0.5914,                 1.1085,             6.7749e-05,             6.7749e-05,             6.7749e-05
                     90,                0.68779,                0.85836,                 1.0352,                0.91146,                0.96271,                0.97264,                0.81101,                0.72297,                0.58772,                 1.1119,             6.2541e-05,             6.2541e-05,             6.2541e-05
                     91,                0.67546,                0.90723,                 1.0177,                0.93495,                0.97406,                0.98183,                0.80958,                0.72336,                0.57118,                 1.1203,             5.7334e-05,             5.7334e-05,             5.7334e-05
                     92,                0.61629,                0.82399,                 1.0049,                0.93389,                0.96231,                0.97413,                0.80892,                0.72307,                0.57176,                 1.1228,             5.2127e-05,             5.2127e-05,             5.2127e-05
                     93,                0.60767,                0.78401,                0.98023,                0.94135,                0.96084,                  0.975,                0.81038,                0.72125,                0.57434,                 1.1162,             4.6919e-05,             4.6919e-05,             4.6919e-05
                     94,                  0.588,                0.79007,                0.94647,                0.93608,                 0.9706,                 0.9823,                0.80936,                0.72122,                 0.5751,                 1.1108,             4.1712e-05,             4.1712e-05,             4.1712e-05
                     95,                0.58902,                0.78818,                0.95913,                0.94122,                0.97345,                0.98365,                0.81068,                 0.7194,                  0.573,                 1.1085,             3.6504e-05,             3.6504e-05,             3.6504e-05
                     96,                0.61444,                0.78254,                0.98824,                0.94457,                0.95598,                 0.9828,                0.80672,                0.71929,                0.57682,                  1.106,             3.1297e-05,             3.1297e-05,             3.1297e-05
                     97,                0.62055,                0.83725,                0.98809,                 0.9367,                 0.9616,                0.98252,                0.80576,                0.72021,                0.57943,                 1.1085,              2.609e-05,              2.609e-05,              2.609e-05
                     98,                0.59619,                0.77229,                0.96294,                 0.9489,                0.96841,                0.98403,                 0.8075,                0.72105,                  0.575,                 1.1053,             2.0882e-05,             2.0882e-05,             2.0882e-05
                     99,                0.64387,                0.84136,                 1.0413,                0.93492,                0.96978,                 0.9838,                0.81014,                0.72059,                0.57991,                 1.1057,             1.5675e-05,             1.5675e-05,             1.5675e-05
                    100,                0.65399,                0.80405,                0.99496,                0.93096,                0.97424,                0.98293,                0.80933,                 0.7233,                0.58197,                 1.1053,             1.0467e-05,             1.0467e-05,             1.0467e-05
